Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery,Age Group,Restaurant Segment,Company Type,Customer Rating,Total Revenue
ORD147073,283.17,30,Indian,Dinner,Mumbai,41,50+,Fast-Food,Individual,2,313.17
ORD147074,719.3,30,Continental,Breakfast,Delhi,56,36-50,Casual,Corporate,1,749.3
ORD147075,1093.35,20,Continental,Breakfast,Bangalore,57,36-50,Premium,Corporate,1,1113.35
ORD147076,507.52,20,Mexican,Dinner,Chennai,46,18-25,Casual,Individual,2,527.52
ORD147077,1181.49,20,Chinese,Lunch,Mumbai,27,36-50,Fast-Food,Corporate,4,1201.49
ORD147078,1157.35,60,Indian,Lunch,Chennai,57,26-35,Fast-Food,Corporate,1,1217.35
ORD147079,974.58,60,Fast Food,Lunch,Mumbai,29,26-35,Fast-Food,Corporate,4,1034.58
ORD147080,1004.49,60,Mexican,Lunch,Delhi,57,26-35,Fast-Food,Corporate,1,1064.49
ORD147081,581.07,30,Italian,Dinner,Hyderabad,25,36-50,Premium,Individual,4,611.07
ORD147082,572.67,60,Indian,Breakfast,Hyderabad,46,50+,Fast-Food,Individual,2,632.67
ORD147083,1152.12,20,Mexican,Dinner,Hyderabad,41,26-35,Premium,Corporate,2,1172.12
ORD147084,534.51,20,Indian,Lunch,Delhi,57,18-25,Premium,Individual,1,554.51
ORD147085,251.72,0,Chinese,Evening Snack,Delhi,29,36-50,Fast-Food,Individual,4,251.72
ORD147086,310.34,20,Chinese,Evening Snack,Chennai,33,50+,Premium,Individual,3,330.34
ORD147087,895.92,0,Indian,Lunch,Delhi,64,50+,Premium,Corporate,1,895.92
ORD147088,552.13,0,Indian,Dinner,Delhi,56,36-50,Fast-Food,Individual,1,552.13
ORD147089,359.31,0,Italian,Lunch,Chennai,64,36-50,Casual,Individual,1,359.31
ORD147090,1004.48,20,Italian,Breakfast,Bangalore,64,18-25,Casual,Corporate,1,1024.48
ORD147091,663.11,45,Mexican,Breakfast,Delhi,63,36-50,Premium,Individual,1,708.11
ORD147092,746.02,20,Italian,Dinner,Hyderabad,24,36-50,Fast-Food,Corporate,4,766.02
ORD147093,311.65,30,Mexican,Lunch,Delhi,38,50+,Fast-Food,Individual,3,341.65
ORD147094,352.39,45,Mexican,Dinner,Chennai,56,26-35,Fast-Food,Individual,1,397.39
ORD147095,282.15,30,Italian,Dinner,Delhi,28,26-35,Casual,Individual,4,312.15
ORD147096,690.27,30,Indian,Dinner,Delhi,37,50+,Premium,Corporate,3,720.27
ORD147097,964.44,30,Continental,Dinner,Bangalore,54,36-50,Fast-Food,Corporate,1,994.44
ORD147098,918.9,0,Mexican,Dinner,Chennai,62,18-25,Premium,Corporate,1,918.9
ORD147099,424.29,30,Italian,Dinner,Bangalore,28,26-35,Fast-Food,Individual,4,454.29
ORD147100,1044.13,30,Italian,Breakfast,Hyderabad,55,36-50,Fast-Food,Corporate,1,1074.13
ORD147101,260.94,0,Indian,Dinner,Delhi,53,26-35,Fast-Food,Individual,1,260.94
ORD147102,269.75,0,Indian,Lunch,Hyderabad,35,50+,Premium,Individual,3,269.75
ORD147103,1041.77,30,Chinese,Dinner,Bangalore,52,26-35,Casual,Corporate,1,1071.77
ORD147104,406.64,45,Chinese,Dinner,Delhi,59,50+,Casual,Individual,1,451.64
ORD147105,893.52,30,Italian,Evening Snack,Bangalore,23,50+,Premium,Corporate,4,923.52
ORD147106,159.53,20,Italian,Lunch,Chennai,58,50+,Fast-Food,Individual,1,179.53
ORD147107,248.28,60,Fast Food,Lunch,Delhi,28,18-25,Casual,Individual,4,308.28
ORD147108,789.75,0,Continental,Dinner,Delhi,24,36-50,Casual,Corporate,4,789.75
ORD147109,341.54,0,Fast Food,Evening Snack,Hyderabad,50,50+,Premium,Individual,2,341.54
ORD147110,179.62,30,Fast Food,Breakfast,Chennai,32,50+,Premium,Individual,3,209.62
ORD147111,640.29,0,Continental,Lunch,Hyderabad,21,26-35,Premium,Individual,4,640.29
ORD147112,497.05,0,Indian,Dinner,Bangalore,59,36-50,Fast-Food,Individual,1,497.05
ORD147113,992.37,45,Italian,Lunch,Mumbai,56,18-25,Fast-Food,Corporate,1,1037.37
ORD147114,1009.77,20,Italian,Dinner,Hyderabad,22,18-25,Premium,Corporate,4,1029.77
ORD147115,795.14,30,Italian,Dinner,Hyderabad,16,26-35,Premium,Corporate,5,825.14
ORD147116,457.69,20,Continental,Breakfast,Bangalore,52,18-25,Casual,Individual,1,477.69
ORD147117,634.71,0,Mexican,Dinner,Bangalore,40,26-35,Casual,Individual,3,634.71
ORD147118,887.37,20,Mexican,Evening Snack,Chennai,33,36-50,Premium,Corporate,3,907.37
ORD147119,222.77,20,Chinese,Dinner,Mumbai,27,26-35,Premium,Individual,4,242.77
ORD147120,499.12,30,Mexican,Dinner,Chennai,46,26-35,Premium,Individual,2,529.12
ORD147121,1013.49,0,Fast Food,Lunch,Bangalore,28,50+,Casual,Corporate,4,1013.49
ORD147122,576.33,0,Chinese,Lunch,Hyderabad,39,18-25,Casual,Individual,3,576.33
ORD147123,805.9,30,Mexican,Lunch,Chennai,46,36-50,Fast-Food,Corporate,2,835.9
ORD147124,251.15,0,Chinese,Breakfast,Mumbai,24,36-50,Casual,Individual,4,251.15
ORD147125,965.9,0,Indian,Lunch,Hyderabad,51,50+,Casual,Corporate,1,965.9
ORD147126,255.49,60,Indian,Dinner,Mumbai,55,26-35,Premium,Individual,1,315.49
ORD147127,1054.6,0,Continental,Lunch,Bangalore,49,36-50,Premium,Corporate,2,1054.6
ORD147128,261.93,30,Continental,Evening Snack,Hyderabad,49,36-50,Fast-Food,Individual,2,291.93
ORD147129,1085.44,0,Italian,Lunch,Mumbai,34,26-35,Premium,Corporate,3,1085.44
ORD147130,531.96,45,Fast Food,Evening Snack,Hyderabad,53,26-35,Premium,Individual,1,576.96
ORD147131,805.76,30,Indian,Breakfast,Chennai,16,36-50,Casual,Corporate,5,835.76
ORD147132,1038.88,20,Continental,Breakfast,Mumbai,33,26-35,Premium,Corporate,3,1058.88
ORD147133,160.75,20,Chinese,Evening Snack,Bangalore,63,18-25,Casual,Individual,1,180.75
ORD147134,428.98,30,Indian,Lunch,Mumbai,57,36-50,Casual,Individual,1,458.98
ORD147135,1103.76,45,Indian,Breakfast,Hyderabad,27,26-35,Premium,Corporate,4,1148.76
ORD147136,557.58,0,Chinese,Lunch,Bangalore,52,36-50,Premium,Individual,1,557.58
ORD147137,891.69,0,Chinese,Evening Snack,Hyderabad,59,36-50,Casual,Corporate,1,891.69
ORD147138,297.01,20,Indian,Evening Snack,Delhi,64,50+,Fast-Food,Individual,1,317.01
ORD147139,862.29,30,Fast Food,Evening Snack,Mumbai,28,18-25,Premium,Corporate,4,892.29
ORD147140,226.82,0,Fast Food,Dinner,Chennai,17,18-25,Casual,Individual,5,226.82
ORD147141,903.19,20,Italian,Breakfast,Bangalore,55,50+,Casual,Corporate,1,923.19
ORD147142,490.0,30,Indian,Dinner,Chennai,39,50+,Premium,Individual,3,520.0
ORD147143,639.14,20,Indian,Lunch,Hyderabad,55,36-50,Casual,Individual,1,659.14
ORD147144,324.57,20,Italian,Dinner,Chennai,53,18-25,Premium,Individual,1,344.57
ORD147145,809.24,30,Indian,Breakfast,Chennai,50,50+,Fast-Food,Corporate,2,839.24
ORD147146,504.45,20,Chinese,Lunch,Chennai,20,26-35,Fast-Food,Individual,4,524.45
ORD147147,552.54,20,Mexican,Evening Snack,Mumbai,26,36-50,Casual,Individual,4,572.54
ORD147148,834.8,30,Chinese,Lunch,Chennai,36,18-25,Premium,Corporate,3,864.8
ORD147149,337.8,45,Italian,Dinner,Mumbai,33,36-50,Premium,Individual,3,382.8
ORD147150,1044.61,20,Italian,Lunch,Delhi,58,36-50,Fast-Food,Corporate,1,1064.61
ORD147151,926.25,30,Italian,Dinner,Mumbai,42,26-35,Fast-Food,Corporate,2,956.25
ORD147152,756.62,45,Indian,Lunch,Chennai,47,26-35,Premium,Corporate,2,801.62
ORD147153,284.75,0,Fast Food,Dinner,Hyderabad,38,50+,Casual,Individual,3,284.75
ORD147154,871.47,30,Italian,Lunch,Chennai,15,26-35,Premium,Corporate,5,901.47
ORD147155,169.0,20,Chinese,Dinner,Delhi,26,18-25,Casual,Individual,4,189.0
ORD147156,994.62,0,Chinese,Lunch,Delhi,29,50+,Casual,Corporate,4,994.62
ORD147157,468.99,20,Italian,Breakfast,Chennai,37,18-25,Premium,Individual,3,488.99
ORD147158,273.07,30,Mexican,Dinner,Hyderabad,20,18-25,Premium,Individual,4,303.07
ORD147159,322.71,30,Italian,Dinner,Hyderabad,38,50+,Fast-Food,Individual,3,352.71
ORD147160,1161.29,0,Chinese,Breakfast,Hyderabad,27,26-35,Fast-Food,Corporate,4,1161.29
ORD147161,962.52,0,Fast Food,Dinner,Bangalore,33,36-50,Fast-Food,Corporate,3,962.52
ORD147162,399.77,20,Indian,Dinner,Mumbai,46,26-35,Casual,Individual,2,419.77
ORD147163,1161.64,0,Continental,Lunch,Bangalore,62,18-25,Fast-Food,Corporate,1,1161.64
ORD147164,297.12,30,Continental,Dinner,Bangalore,16,18-25,Premium,Individual,5,327.12
ORD147165,920.2,30,Mexican,Dinner,Delhi,35,50+,Casual,Corporate,3,950.2
ORD147166,839.58,60,Chinese,Lunch,Hyderabad,21,18-25,Fast-Food,Corporate,4,899.58
ORD147167,1012.55,0,Italian,Dinner,Delhi,46,50+,Premium,Corporate,2,1012.55
ORD147168,550.78,20,Chinese,Dinner,Hyderabad,24,50+,Premium,Individual,4,570.78
ORD147169,571.93,20,Indian,Lunch,Mumbai,23,26-35,Fast-Food,Individual,4,591.93
ORD147170,805.8,20,Continental,Dinner,Hyderabad,60,18-25,Premium,Corporate,1,825.8
ORD147171,568.12,30,Fast Food,Lunch,Chennai,48,26-35,Premium,Individual,2,598.12
ORD147172,193.42,0,Fast Food,Breakfast,Bangalore,44,36-50,Premium,Individual,2,193.42
ORD147173,916.19,0,Fast Food,Dinner,Delhi,16,26-35,Fast-Food,Corporate,5,916.19
ORD147174,822.99,0,Indian,Dinner,Delhi,26,18-25,Premium,Corporate,4,822.99
ORD147175,594.9,20,Chinese,Dinner,Chennai,58,36-50,Casual,Individual,1,614.9
ORD147176,467.97,0,Continental,Lunch,Chennai,17,18-25,Premium,Individual,5,467.97
ORD147177,486.76,45,Italian,Dinner,Bangalore,55,36-50,Premium,Individual,1,531.76
ORD147178,928.08,30,Chinese,Lunch,Hyderabad,32,18-25,Fast-Food,Corporate,3,958.08
ORD147179,915.62,0,Italian,Dinner,Bangalore,45,26-35,Premium,Corporate,2,915.62
ORD147180,1009.86,20,Continental,Lunch,Chennai,29,18-25,Fast-Food,Corporate,4,1029.8600000000001
ORD147181,950.29,30,Chinese,Evening Snack,Chennai,29,50+,Fast-Food,Corporate,4,980.29
ORD147182,945.84,0,Continental,Lunch,Bangalore,61,50+,Fast-Food,Corporate,1,945.84
ORD147183,414.36,20,Continental,Lunch,Mumbai,49,26-35,Fast-Food,Individual,2,434.36
ORD147184,256.69,0,Chinese,Breakfast,Mumbai,59,26-35,Premium,Individual,1,256.69
ORD147185,949.84,20,Mexican,Lunch,Hyderabad,36,36-50,Premium,Corporate,3,969.84
ORD147186,253.55,60,Indian,Lunch,Delhi,23,26-35,Fast-Food,Individual,4,313.55
ORD147187,1181.22,20,Italian,Evening Snack,Mumbai,50,50+,Fast-Food,Corporate,2,1201.22
ORD147188,1068.84,30,Continental,Lunch,Hyderabad,59,26-35,Fast-Food,Corporate,1,1098.84
ORD147189,710.13,20,Continental,Evening Snack,Mumbai,49,50+,Fast-Food,Corporate,2,730.13
ORD147190,519.79,20,Chinese,Dinner,Hyderabad,45,26-35,Premium,Individual,2,539.79
ORD147191,703.19,30,Italian,Breakfast,Delhi,28,50+,Casual,Corporate,4,733.19
ORD147192,921.02,30,Indian,Lunch,Bangalore,49,36-50,Premium,Corporate,2,951.02
ORD147193,944.15,30,Mexican,Dinner,Bangalore,24,18-25,Fast-Food,Corporate,4,974.15
ORD147194,227.35,0,Continental,Evening Snack,Bangalore,16,18-25,Fast-Food,Individual,5,227.35
ORD147195,995.1,30,Chinese,Breakfast,Hyderabad,22,50+,Fast-Food,Corporate,4,1025.1
ORD147196,823.57,30,Continental,Lunch,Chennai,44,26-35,Fast-Food,Corporate,2,853.57
ORD147197,192.61,0,Continental,Lunch,Hyderabad,59,26-35,Casual,Individual,1,192.61
ORD147198,478.82,0,Mexican,Dinner,Mumbai,26,18-25,Fast-Food,Individual,4,478.82
ORD147199,686.17,30,Fast Food,Evening Snack,Mumbai,34,50+,Casual,Corporate,3,716.17
ORD147200,347.87,20,Italian,Evening Snack,Delhi,30,26-35,Premium,Individual,4,367.87
ORD147201,313.0,30,Mexican,Evening Snack,Chennai,20,18-25,Casual,Individual,4,343.0
ORD147202,165.0,30,Mexican,Lunch,Delhi,23,50+,Premium,Individual,4,195.0
ORD147203,1107.13,30,Indian,Dinner,Bangalore,19,36-50,Casual,Corporate,5,1137.13
ORD147204,208.91,20,Continental,Dinner,Bangalore,25,26-35,Fast-Food,Individual,4,228.91
ORD147205,534.31,20,Mexican,Lunch,Hyderabad,37,26-35,Casual,Individual,3,554.31
ORD147206,366.06,30,Fast Food,Dinner,Hyderabad,29,50+,Fast-Food,Individual,4,396.06
ORD147207,928.08,45,Fast Food,Dinner,Mumbai,50,18-25,Casual,Corporate,2,973.08
ORD147208,892.54,20,Fast Food,Dinner,Hyderabad,38,50+,Premium,Corporate,3,912.54
ORD147209,996.53,30,Fast Food,Dinner,Chennai,48,18-25,Casual,Corporate,2,1026.53
ORD147210,797.65,20,Continental,Dinner,Chennai,36,50+,Casual,Corporate,3,817.65
ORD147211,771.24,0,Fast Food,Dinner,Chennai,23,36-50,Premium,Corporate,4,771.24
ORD147212,577.47,60,Italian,Lunch,Mumbai,39,26-35,Casual,Individual,3,637.47
ORD147213,818.18,30,Chinese,Dinner,Bangalore,42,18-25,Premium,Corporate,2,848.18
ORD147214,270.97,45,Fast Food,Dinner,Hyderabad,57,36-50,Casual,Individual,1,315.97
ORD147215,868.74,30,Continental,Dinner,Chennai,26,50+,Premium,Corporate,4,898.74
ORD147216,259.09,0,Italian,Evening Snack,Chennai,34,18-25,Premium,Individual,3,259.09
ORD147217,1054.83,30,Italian,Lunch,Chennai,17,18-25,Fast-Food,Corporate,5,1084.83
ORD147218,680.97,30,Continental,Lunch,Mumbai,27,36-50,Premium,Corporate,4,710.97
ORD147219,706.87,20,Fast Food,Lunch,Chennai,51,50+,Premium,Corporate,1,726.87
ORD147220,764.1,30,Fast Food,Dinner,Chennai,15,36-50,Fast-Food,Corporate,5,794.1
ORD147221,964.86,30,Fast Food,Lunch,Hyderabad,49,50+,Fast-Food,Corporate,2,994.86
ORD147222,652.39,0,Indian,Dinner,Bangalore,41,36-50,Premium,Individual,2,652.39
ORD147223,598.97,45,Mexican,Breakfast,Chennai,17,36-50,Fast-Food,Individual,5,643.97
ORD147224,452.75,30,Mexican,Lunch,Hyderabad,30,36-50,Premium,Individual,4,482.75
ORD147225,284.44,30,Mexican,Evening Snack,Hyderabad,23,36-50,Premium,Individual,4,314.44
ORD147226,349.86,0,Fast Food,Breakfast,Mumbai,50,50+,Casual,Individual,2,349.86
ORD147227,150.55,45,Indian,Lunch,Chennai,40,26-35,Premium,Individual,3,195.55
ORD147228,1062.89,30,Continental,Lunch,Delhi,28,36-50,Fast-Food,Corporate,4,1092.89
ORD147229,953.21,0,Mexican,Lunch,Bangalore,16,50+,Casual,Corporate,5,953.21
ORD147230,379.62,30,Continental,Lunch,Chennai,32,26-35,Casual,Individual,3,409.62
ORD147231,152.51,20,Indian,Dinner,Chennai,19,18-25,Fast-Food,Individual,5,172.51
ORD147232,666.72,20,Chinese,Evening Snack,Hyderabad,44,18-25,Fast-Food,Individual,2,686.72
ORD147233,583.2,60,Indian,Lunch,Hyderabad,37,36-50,Casual,Individual,3,643.2
ORD147234,964.81,45,Fast Food,Evening Snack,Delhi,50,18-25,Fast-Food,Corporate,2,1009.81
ORD147235,573.04,0,Indian,Dinner,Bangalore,52,36-50,Fast-Food,Individual,1,573.04
ORD147236,1057.32,30,Italian,Evening Snack,Hyderabad,21,36-50,Premium,Corporate,4,1087.32
ORD147237,250.63,0,Chinese,Dinner,Bangalore,30,26-35,Fast-Food,Individual,4,250.63
ORD147238,534.15,0,Italian,Lunch,Mumbai,40,18-25,Premium,Individual,3,534.15
ORD147239,1130.64,20,Italian,Evening Snack,Mumbai,50,36-50,Fast-Food,Corporate,2,1150.64
ORD147240,162.32,0,Continental,Dinner,Chennai,44,18-25,Fast-Food,Individual,2,162.32
ORD147241,560.33,30,Mexican,Dinner,Bangalore,38,26-35,Fast-Food,Individual,3,590.33
ORD147242,422.69,30,Mexican,Evening Snack,Bangalore,22,18-25,Fast-Food,Individual,4,452.69
ORD147243,708.45,0,Italian,Lunch,Hyderabad,63,26-35,Casual,Corporate,1,708.45
ORD147244,442.71,20,Indian,Breakfast,Mumbai,28,26-35,Casual,Individual,4,462.71
ORD147245,1063.4,0,Continental,Lunch,Hyderabad,30,26-35,Fast-Food,Corporate,4,1063.4
ORD147246,1134.0,30,Italian,Lunch,Mumbai,43,36-50,Casual,Corporate,2,1164.0
ORD147247,1041.59,20,Continental,Lunch,Mumbai,21,50+,Fast-Food,Corporate,4,1061.59
ORD147248,568.5,0,Indian,Lunch,Bangalore,58,36-50,Fast-Food,Individual,1,568.5
ORD147249,1189.43,20,Indian,Breakfast,Bangalore,52,18-25,Premium,Corporate,1,1209.43
ORD147250,921.79,0,Indian,Lunch,Chennai,20,36-50,Premium,Corporate,4,921.79
ORD147251,523.39,30,Continental,Dinner,Bangalore,19,36-50,Fast-Food,Individual,5,553.39
ORD147252,248.38,20,Chinese,Dinner,Chennai,35,50+,Casual,Individual,3,268.38
ORD147253,850.4,20,Indian,Dinner,Chennai,57,18-25,Casual,Corporate,1,870.4
ORD147254,915.0,30,Chinese,Lunch,Delhi,51,26-35,Fast-Food,Corporate,1,945.0
ORD147255,278.58,20,Fast Food,Dinner,Hyderabad,54,26-35,Casual,Individual,1,298.58
ORD147256,727.22,20,Italian,Dinner,Delhi,19,18-25,Fast-Food,Corporate,5,747.22
ORD147257,1186.44,30,Chinese,Lunch,Bangalore,29,36-50,Premium,Corporate,4,1216.44
ORD147258,492.55,20,Continental,Lunch,Bangalore,43,50+,Casual,Individual,2,512.55
ORD147259,466.99,60,Fast Food,Lunch,Chennai,61,50+,Casual,Individual,1,526.99
ORD147260,1098.47,20,Fast Food,Evening Snack,Chennai,62,18-25,Premium,Corporate,1,1118.47
ORD147261,273.29,60,Chinese,Lunch,Bangalore,52,18-25,Fast-Food,Individual,1,333.29
ORD147262,1130.2,45,Continental,Breakfast,Hyderabad,58,36-50,Casual,Corporate,1,1175.2
ORD147263,968.46,60,Mexican,Dinner,Delhi,63,50+,Premium,Corporate,1,1028.46
ORD147264,560.38,0,Indian,Dinner,Hyderabad,59,18-25,Casual,Individual,1,560.38
ORD147265,237.73,20,Chinese,Lunch,Delhi,63,36-50,Premium,Individual,1,257.73
ORD147266,170.13,45,Indian,Dinner,Bangalore,22,36-50,Casual,Individual,4,215.13
ORD147267,544.62,60,Fast Food,Dinner,Bangalore,18,18-25,Fast-Food,Individual,5,604.62
ORD147268,890.62,30,Italian,Lunch,Chennai,19,50+,Casual,Corporate,5,920.62
ORD147269,661.91,30,Chinese,Lunch,Chennai,46,26-35,Premium,Individual,2,691.91
ORD147270,925.58,45,Mexican,Evening Snack,Delhi,33,36-50,Fast-Food,Corporate,3,970.58
ORD147271,854.1,0,Fast Food,Lunch,Hyderabad,39,26-35,Casual,Corporate,3,854.1
ORD147272,751.55,45,Italian,Evening Snack,Hyderabad,41,36-50,Premium,Corporate,2,796.55
ORD147273,1165.87,20,Fast Food,Lunch,Mumbai,42,50+,Premium,Corporate,2,1185.87
ORD147274,914.8,0,Mexican,Dinner,Hyderabad,19,26-35,Fast-Food,Corporate,5,914.8
ORD147275,1110.34,30,Italian,Lunch,Chennai,41,18-25,Casual,Corporate,2,1140.34
ORD147276,404.27,30,Continental,Dinner,Delhi,59,36-50,Fast-Food,Individual,1,434.27
ORD147277,899.32,30,Fast Food,Dinner,Hyderabad,49,18-25,Premium,Corporate,2,929.32
ORD147278,777.69,20,Continental,Breakfast,Hyderabad,30,18-25,Premium,Corporate,4,797.69
ORD147279,1120.51,0,Fast Food,Breakfast,Mumbai,59,50+,Casual,Corporate,1,1120.51
ORD147280,685.98,30,Continental,Dinner,Mumbai,27,18-25,Premium,Corporate,4,715.98
ORD147281,443.62,0,Indian,Lunch,Hyderabad,54,36-50,Fast-Food,Individual,1,443.62
ORD147282,554.08,30,Continental,Dinner,Mumbai,24,18-25,Premium,Individual,4,584.08
ORD147283,379.77,60,Indian,Dinner,Chennai,48,18-25,Casual,Individual,2,439.77
ORD147284,380.97,60,Chinese,Lunch,Mumbai,49,36-50,Casual,Individual,2,440.97
ORD147285,643.94,20,Italian,Dinner,Hyderabad,32,18-25,Premium,Individual,3,663.94
ORD147286,1087.2,0,Mexican,Dinner,Chennai,38,50+,Fast-Food,Corporate,3,1087.2
ORD147287,351.46,0,Italian,Lunch,Bangalore,25,36-50,Casual,Individual,4,351.46
ORD147288,452.26,20,Italian,Lunch,Bangalore,47,50+,Premium,Individual,2,472.26
ORD147289,1045.64,30,Chinese,Lunch,Mumbai,33,18-25,Premium,Corporate,3,1075.64
ORD147290,506.22,0,Fast Food,Evening Snack,Chennai,41,26-35,Premium,Individual,2,506.22
ORD147291,1160.53,0,Fast Food,Dinner,Bangalore,20,50+,Fast-Food,Corporate,4,1160.53
ORD147292,432.37,30,Continental,Evening Snack,Mumbai,51,50+,Fast-Food,Individual,1,462.37
ORD147293,614.25,0,Indian,Dinner,Mumbai,23,18-25,Fast-Food,Individual,4,614.25
ORD147294,250.39,45,Italian,Evening Snack,Bangalore,57,26-35,Casual,Individual,1,295.39
ORD147295,1191.78,30,Italian,Breakfast,Hyderabad,40,36-50,Premium,Corporate,3,1221.78
ORD147296,1084.65,20,Italian,Dinner,Mumbai,57,26-35,Fast-Food,Corporate,1,1104.65
ORD147297,1008.44,0,Fast Food,Lunch,Bangalore,27,36-50,Casual,Corporate,4,1008.44
ORD147298,315.21,0,Fast Food,Lunch,Mumbai,39,18-25,Casual,Individual,3,315.21
ORD147299,1167.83,45,Mexican,Dinner,Mumbai,37,26-35,Casual,Corporate,3,1212.83
ORD147300,1125.61,30,Indian,Lunch,Chennai,37,18-25,Casual,Corporate,3,1155.61
ORD147301,607.46,0,Italian,Dinner,Hyderabad,39,50+,Fast-Food,Individual,3,607.46
ORD147302,865.72,60,Mexican,Dinner,Delhi,37,26-35,Casual,Corporate,3,925.72
ORD147303,1192.08,20,Chinese,Breakfast,Delhi,22,36-50,Fast-Food,Corporate,4,1212.08
ORD147304,580.23,30,Continental,Dinner,Chennai,61,50+,Fast-Food,Individual,1,610.23
ORD147305,268.7,30,Chinese,Dinner,Hyderabad,35,36-50,Fast-Food,Individual,3,298.7
ORD147306,1061.17,60,Indian,Lunch,Delhi,33,50+,Premium,Corporate,3,1121.17
ORD147307,650.31,45,Italian,Dinner,Chennai,60,36-50,Fast-Food,Individual,1,695.31
ORD147308,1186.32,30,Italian,Lunch,Hyderabad,48,36-50,Casual,Corporate,2,1216.32
ORD147309,728.44,0,Mexican,Breakfast,Bangalore,38,18-25,Premium,Corporate,3,728.44
ORD147310,180.95,45,Italian,Lunch,Hyderabad,40,50+,Premium,Individual,3,225.95
ORD147311,666.31,45,Italian,Evening Snack,Mumbai,51,18-25,Premium,Individual,1,711.31
ORD147312,903.97,30,Italian,Dinner,Chennai,33,18-25,Fast-Food,Corporate,3,933.97
ORD147313,177.33,60,Continental,Lunch,Chennai,30,18-25,Fast-Food,Individual,4,237.33
ORD147314,584.12,30,Continental,Lunch,Mumbai,23,18-25,Premium,Individual,4,614.12
ORD147315,313.34,20,Fast Food,Dinner,Chennai,17,36-50,Casual,Individual,5,333.34
ORD147316,825.25,20,Indian,Dinner,Hyderabad,28,18-25,Premium,Corporate,4,845.25
ORD147317,1155.21,20,Indian,Dinner,Hyderabad,55,18-25,Fast-Food,Corporate,1,1175.21
ORD147318,805.81,20,Fast Food,Dinner,Mumbai,21,18-25,Fast-Food,Corporate,4,825.81
ORD147319,879.62,45,Continental,Lunch,Chennai,39,36-50,Casual,Corporate,3,924.62
ORD147320,566.39,45,Continental,Evening Snack,Chennai,31,50+,Casual,Individual,3,611.39
ORD147321,741.3,20,Chinese,Lunch,Delhi,60,36-50,Premium,Corporate,1,761.3
ORD147322,721.05,60,Indian,Lunch,Hyderabad,35,36-50,Fast-Food,Corporate,3,781.05
ORD147323,947.59,60,Mexican,Evening Snack,Delhi,39,36-50,Premium,Corporate,3,1007.59
ORD147324,1049.76,20,Continental,Breakfast,Delhi,46,50+,Casual,Corporate,2,1069.76
ORD147325,846.03,45,Fast Food,Evening Snack,Chennai,44,18-25,Premium,Corporate,2,891.03
ORD147326,1178.8,0,Continental,Lunch,Mumbai,41,18-25,Premium,Corporate,2,1178.8
ORD147327,1019.7,30,Italian,Lunch,Mumbai,51,50+,Fast-Food,Corporate,1,1049.7
ORD147328,280.88,30,Indian,Lunch,Bangalore,64,50+,Fast-Food,Individual,1,310.88
ORD147329,682.85,20,Continental,Lunch,Mumbai,18,26-35,Fast-Food,Corporate,5,702.85
ORD147330,1098.4,0,Fast Food,Lunch,Bangalore,59,18-25,Premium,Corporate,1,1098.4
ORD147331,1141.13,0,Indian,Lunch,Hyderabad,21,36-50,Fast-Food,Corporate,4,1141.13
ORD147332,549.22,45,Fast Food,Evening Snack,Mumbai,46,36-50,Fast-Food,Individual,2,594.22
ORD147333,911.99,30,Italian,Evening Snack,Chennai,43,18-25,Casual,Corporate,2,941.99
ORD147334,581.07,0,Fast Food,Lunch,Chennai,20,50+,Fast-Food,Individual,4,581.07
ORD147335,279.84,60,Indian,Lunch,Mumbai,15,26-35,Casual,Individual,5,339.84
ORD147336,1078.84,60,Indian,Breakfast,Delhi,46,36-50,Premium,Corporate,2,1138.84
ORD147337,1128.55,20,Indian,Lunch,Chennai,46,26-35,Premium,Corporate,2,1148.55
ORD147338,679.99,30,Indian,Evening Snack,Chennai,49,36-50,Fast-Food,Corporate,2,709.99
ORD147339,169.22,20,Mexican,Lunch,Bangalore,51,36-50,Casual,Individual,1,189.22
ORD147340,1006.84,30,Fast Food,Evening Snack,Mumbai,40,18-25,Fast-Food,Corporate,3,1036.8400000000001
ORD147341,650.81,60,Indian,Dinner,Hyderabad,51,36-50,Casual,Individual,1,710.81
ORD147342,228.78,0,Mexican,Dinner,Hyderabad,48,26-35,Fast-Food,Individual,2,228.78
